[0] trade: price=9089.220000, volume=127
[2971] trade: price=9503.090000, volume=120
[2972] trade: price=9499.220000, volume=163
[2973] trade: price=9499.220000, volume=190
[2974] trade: price=9499.220000, volume=1
[2975] trade: price=9499.220000, volume=93
[2976] trade: price=9499.220000, volume=104
[2977] trade: price=9499.220000, volume=37
[2978] trade: price=9499.220000, volume=178
[2979] trade: price=9499.220000, volume=170
[2980] trade: price=9499.220000, volume=41
[2981] trade: price=9560.080000, volume=201
[2982] trade: price=9560.080000, volume=174
[2983] trade: price=9560.080000, volume=61
[2984] trade: price=9497.860000, volume=320
[2985] trade: price=9497.860000, volume=25
[2986] trade: price=9497.860000, volume=52
[2987] trade: price=9368.560000, volume=129
[2988] trade: price=9368.560000, volume=206
[2989] trade: price=9368.560000, volume=6
[2990] trade: price=9368.560000, volume=196
[2991] trade: price=9497.860000, volume=179
[2992] trade: price=9497.860000, volume=116
[2993] trade: price=9368.560000, volume=99
[2994] trade: price=9368.560000, volume=37
[2995] trade: price=9597.080000, volume=40
[2996] trade: price=9597.080000, volume=187
[2997] trade: price=9597.080000, volume=36
[2998] trade: price=9597.080000, volume=16
[2999] trade: price=9597.080000, volume=364
[3000] trade: price=9597.080000, volume=1
[3001] trade: price=9597.080000, volume=39
[3002] trade: price=9519.190000, volume=134
[3003] trade: price=9519.190000, volume=14
[3004] trade: price=9519.190000, volume=172
[3005] trade: price=9519.190000, volume=131
[3006] trade: price=9450.090000, volume=23
[3007] trade: price=9450.090000, volume=64
[3008] trade: price=9450.090000, volume=122
[3009] trade: price=9450.090000, volume=31
[3010] trade: price=9450.090000, volume=33
[3011] trade: price=9249.150000, volume=138
[3012] trade: price=9316.510000, volume=56
[3013] trade: price=9316.510000, volume=342
[3014] trade: price=9227.050000, volume=232
[3015] trade: price=9316.510000, volume=47
[3016] trade: price=9368.570000, volume=64
[3017] trade: price=9368.570000, volume=58
[3018] trade: price=9450.270000, volume=220
[3019] trade: price=9368.570000, volume=90
[3020] trade: price=9368.570000, volume=82
[3021] trade: price=9227.050000, volume=33
[3022] trade: price=9227.050000, volume=34
[3023] trade: price=9206.130000, volume=261
[3024] trade: price=9368.570000, volume=51
[3025] trade: price=9206.130000, volume=49
[3026] trade: price=9206.130000, volume=288
[3027] trade: price=9368.570000, volume=113
[3028] trade: price=9368.570000, volume=102
[3029] trade: price=9145.450000, volume=296
[3030] trade: price=9145.450000, volume=49
[3031] trade: price=9368.570000, volume=145
[3032] trade: price=9368.570000, volume=109
[3033] trade: price=9341.230000, volume=195
[3034] trade: price=9341.230000, volume=97
[3035] trade: price=9368.570000, volume=241
[3036] trade: price=9450.270000, volume=23
[3037] trade: price=9450.270000, volume=75
[3038] trade: price=9250.910000, volume=210
[3039] trade: price=9250.910000, volume=53
[3040] trade: price=9250.910000, volume=217
[3041] trade: price=9250.910000, volume=153
[3042] trade: price=9250.910000, volume=63
[3043] trade: price=9087.450000, volume=110
[3044] trade: price=9087.450000, volume=16
[3045] trade: price=9087.450000, volume=91
[3046] trade: price=8867.580000, volume=51
[3047] trade: price=8867.580000, volume=268
[3048] trade: price=8867.580000, volume=16
[3049] trade: price=9021.910000, volume=21
[3050] trade: price=9023.120000, volume=84
[3051] trade: price=9087.450000, volume=10
[3052] trade: price=9087.450000, volume=10
[3053] trade: price=9087.450000, volume=15
[3054] trade: price=9087.450000, volume=91
[3055] trade: price=9171.450000, volume=104
[3056] trade: price=9171.450000, volume=146
[3057] trade: price=9171.450000, volume=88
[3058] trade: price=9171.450000, volume=64
[3059] trade: price=9171.450000, volume=194
[3060] trade: price=9171.450000, volume=31
[3061] trade: price=9171.450000, volume=94
[3062] trade: price=9171.450000, volume=35
[3063] trade: price=9171.450000, volume=262
[3064] trade: price=9237.940000, volume=70
[3065] trade: price=9237.940000, volume=240
[3066] trade: price=9237.940000, volume=18
[3067] trade: price=9237.940000, volume=27
[3068] trade: price=9065.880000, volume=184
[3069] trade: price=9065.880000, volume=205
[3070] trade: price=9065.880000, volume=52
[3071] trade: price=9237.940000, volume=29
[3072] trade: price=9041.470000, volume=283
[3073] trade: price=9237.940000, volume=118
[3074] trade: price=9041.470000, volume=23
[3075] trade: price=9041.470000, volume=184
[3076] trade: price=9237.940000, volume=7
[3077] trade: price=9237.940000, volume=279
[3078] trade: price=9237.940000, volume=50
[3079] trade: price=9122.300000, volume=181
[3080] trade: price=9398.830000, volume=103
[3081] trade: price=9398.830000, volume=177
[3082] trade: price=9398.830000, volume=14
[3083] trade: price=9398.830000, volume=96
[3084] trade: price=9398.830000, volume=103
[3085] trade: price=9398.830000, volume=94
[3086] trade: price=9088.490000, volume=47
[3087] trade: price=9225.820000, volume=66
[3088] trade: price=9398.830000, volume=175
[3089] trade: price=9351.290000, volume=150
[3090] trade: price=9351.290000, volume=131
[3091] trade: price=9351.290000, volume=170
[3092] trade: price=9497.750000, volume=33
[3093] trade: price=9494.470000, volume=98
[3094] trade: price=9520.290000, volume=16
[3095] trade: price=9520.290000, volume=221
[3096] trade: price=9520.290000, volume=30
[3097] trade: price=9520.290000, volume=31
[3098] trade: price=9537.460000, volume=25
[3099] trade: price=9537.460000, volume=175
[3100] trade: price=9537.460000, volume=109
[3101] trade: price=9571.080000, volume=310
[3102] trade: price=9571.080000, volume=71
[3103] trade: price=9537.460000, volume=4
[3104] trade: price=9353.430000, volume=255
[3105] trade: price=9353.430000, volume=77
[3106] trade: price=9515.960000, volume=53
[3107] trade: price=9515.960000, volume=194
[3108] trade: price=9416.840000, volume=64
[3109] trade: price=9571.080000, volume=58
[3110] trade: price=9571.080000, volume=131
[3111] trade: price=9571.080000, volume=133
[3112] trade: price=9416.840000, volume=116
[3113] trade: price=9416.840000, volume=116
[3114] trade: price=9416.840000, volume=45
[3115] trade: price=9321.180000, volume=134
[3116] trade: price=9149.150000, volume=27
[3117] trade: price=9149.150000, volume=73
[3118] trade: price=9149.150000, volume=160
[3119] trade: price=9149.150000, volume=121
[3120] trade: price=9149.150000, volume=168
[3121] trade: price=9290.050000, volume=30
[3122] trade: price=9290.050000, volume=68
[3123] trade: price=9290.050000, volume=58
[3124] trade: price=9290.050000, volume=124
[3125] trade: price=9260.900000, volume=154
[3126] trade: price=9260.900000, volume=15
[3127] trade: price=9321.730000, volume=118
[3128] trade: price=9321.730000, volume=102
[3129] trade: price=9321.730000, volume=293
[3130] trade: price=9446.930000, volume=324
[3131] trade: price=9446.930000, volume=49
[3132] trade: price=9321.730000, volume=43
[3133] trade: price=9202.340000, volume=5
[3134] trade: price=9202.340000, volume=94
[3135] trade: price=9202.340000, volume=13
[3136] trade: price=9202.340000, volume=39
[3137] trade: price=9049.310000, volume=22
[3138] trade: price=9227.750000, volume=194
[3139] trade: price=9049.310000, volume=98
[3140] trade: price=9049.310000, volume=36
[3141] trade: price=9049.310000, volume=164
[3142] trade: price=9082.430000, volume=143
[3143] trade: price=9011.840000, volume=67
[3144] trade: price=9011.840000, volume=185
[3145] trade: price=9011.840000, volume=64
[3146] trade: price=9011.840000, volume=79
[3147] trade: price=9011.840000, volume=144
[3148] trade: price=9011.840000, volume=51
[3149] trade: price=9011.840000, volume=146
[3150] trade: price=9011.840000, volume=90
[3151] trade: price=9011.840000, volume=158
[3152] trade: price=9155.580000, volume=143
[3153] trade: price=9155.580000, volume=14
[3154] trade: price=9060.150000, volume=117
[3155] trade: price=9060.150000, volume=18
[3156] trade: price=9060.150000, volume=52
[3157] trade: price=9060.150000, volume=186
[3158] trade: price=9155.580000, volume=196
[3159] trade: price=9155.580000, volume=133
[3160] trade: price=9060.150000, volume=55
[3161] trade: price=9060.150000, volume=86
[3162] trade: price=9026.970000, volume=125
[3163] trade: price=9026.970000, volume=115
[3164] trade: price=9026.970000, volume=147
[3165] trade: price=9026.970000, volume=108
[3166] trade: price=9026.970000, volume=19
[3167] trade: price=9026.970000, volume=178
[3168] trade: price=9063.850000, volume=77
[3169] trade: price=9063.850000, volume=175
[3170] trade: price=8932.750000, volume=127
[3171] trade: price=8808.410000, volume=291
[3172] trade: price=8808.410000, volume=76
[3173] trade: price=8932.750000, volume=94
[3174] trade: price=8833.710000, volume=161
[3175] trade: price=8833.710000, volume=115
[3176] trade: price=8833.710000, volume=99
[3177] trade: price=8833.710000, volume=203
[3178] trade: price=8833.710000, volume=44
[3179] trade: price=8833.710000, volume=211
[3180] trade: price=8833.710000, volume=106
[3181] trade: price=8833.710000, volume=117
[3182] trade: price=8833.710000, volume=101
[3183] trade: price=8833.710000, volume=240
[3184] trade: price=8833.710000, volume=120
[3185] trade: price=8803.550000, volume=237
[3186] trade: price=8683.310000, volume=334
[3187] trade: price=8683.310000, volume=29
[3188] trade: price=8851.410000, volume=214
[3189] trade: price=8851.410000, volume=68
[3190] trade: price=8851.410000, volume=321
[3191] trade: price=8851.410000, volume=46
[3192] trade: price=8851.410000, volume=62
[3193] trade: price=8851.410000, volume=133
[3194] trade: price=8945.850000, volume=41
[3195] trade: price=9021.570000, volume=130
[3196] trade: price=9033.000000, volume=30
[3197] trade: price=9033.000000, volume=198
[3198] trade: price=9033.000000, volume=57
[3199] trade: price=9033.000000, volume=91
[3200] trade: price=9033.000000, volume=57
[3201] trade: price=9033.000000, volume=177
[3202] trade: price=9033.000000, volume=97
[3203] trade: price=9091.920000, volume=109
[3204] trade: price=9091.920000, volume=75
[3205] trade: price=9091.920000, volume=324
[3206] trade: price=9091.920000, volume=66
[3207] trade: price=9258.310000, volume=151
[3208] trade: price=9258.310000, volume=228
[3209] trade: price=9258.310000, volume=68
[3210] trade: price=9129.040000, volume=213
[3211] trade: price=9091.920000, volume=103
[3212] trade: price=9091.920000, volume=49
[3213] trade: price=9258.310000, volume=85
[3214] trade: price=9091.920000, volume=47
[3215] trade: price=9251.050000, volume=286
[3216] trade: price=9091.920000, volume=90
[3217] trade: price=9258.310000, volume=37
[3218] trade: price=9091.920000, volume=194
[3219] trade: price=9091.920000, volume=111
[3220] trade: price=9023.490000, volume=61
[3221] trade: price=8839.140000, volume=345
[3222] trade: price=8839.140000, volume=13
[3223] trade: price=8839.140000, volume=135
[3224] trade: price=9023.490000, volume=15
[3225] trade: price=9023.490000, volume=273
[3226] trade: price=8839.140000, volume=110
[3227] trade: price=8839.140000, volume=46
[3228] trade: price=8839.140000, volume=105
[3229] trade: price=9023.490000, volume=69
[3230] trade: price=9023.490000, volume=48
[3231] trade: price=9023.490000, volume=176
[3232] trade: price=9023.490000, volume=59
[3233] trade: price=9023.490000, volume=187
[3234] trade: price=9023.490000, volume=153
[3235] trade: price=9023.490000, volume=58
[3236] trade: price=9023.490000, volume=51
[3237] trade: price=9258.310000, volume=80
[3238] trade: price=9258.310000, volume=14
[3239] trade: price=9258.310000, volume=91
[3240] trade: price=9258.310000, volume=90
[3241] trade: price=9258.310000, volume=155
[3242] trade: price=9258.310000, volume=72
[3243] trade: price=9258.310000, volume=27
[3244] trade: price=9258.310000, volume=223
[3245] trade: price=9258.310000, volume=20
[3246] trade: price=9258.310000, volume=95
[3247] trade: price=9258.310000, volume=12
[3248] trade: price=9258.310000, volume=55
[3249] trade: price=9462.910000, volume=31
[3250] trade: price=9462.910000, volume=78
[3251] trade: price=9473.630000, volume=209
[3252] trade: price=9462.910000, volume=20
[3253] trade: price=9462.910000, volume=80
[3254] trade: price=9462.910000, volume=7
[3255] trade: price=9258.310000, volume=66
[3256] trade: price=9258.310000, volume=189
[3257] trade: price=9258.310000, volume=97
[3258] trade: price=9258.310000, volume=53
[3259] trade: price=9047.470000, volume=18
[3260] trade: price=9047.470000, volume=106
[3261] trade: price=9047.470000, volume=169
[3262] trade: price=9047.470000, volume=199
[3263] trade: price=8911.030000, volume=60
[3264] trade: price=8911.030000, volume=34
[3265] trade: price=8686.470000, volume=128
[3266] trade: price=8771.390000, volume=211
[3267] trade: price=8900.370000, volume=41
[3268] trade: price=8900.370000, volume=35
[3269] trade: price=8900.370000, volume=19
[3270] trade: price=8987.710000, volume=16
[3271] trade: price=8900.370000, volume=28
[3272] trade: price=8900.370000, volume=279
[3273] trade: price=8900.370000, volume=80
[3274] trade: price=8900.370000, volume=182
[3275] trade: price=8900.370000, volume=143
[3276] trade: price=8987.710000, volume=33
[3277] trade: price=8987.710000, volume=99
[3278] trade: price=8686.470000, volume=91
[3279] trade: price=8987.710000, volume=134
[3280] trade: price=9148.340000, volume=172
[3281] trade: price=9148.340000, volume=64
[3282] trade: price=9018.200000, volume=97
[3283] trade: price=9018.200000, volume=254
[3284] trade: price=9018.200000, volume=20
[3285] trade: price=9018.200000, volume=20
[3286] trade: price=9018.200000, volume=238
[3287] trade: price=9048.970000, volume=128
[3288] trade: price=9052.350000, volume=256
[3289] trade: price=9048.970000, volume=251
[3290] trade: price=9048.970000, volume=38
[3291] trade: price=9048.970000, volume=127
[3292] trade: price=9048.970000, volume=35
[3293] trade: price=9048.970000, volume=210
[3294] trade: price=9048.970000, volume=75
[3295] trade: price=9048.970000, volume=196
[3296] trade: price=9207.700000, volume=77
[3297] trade: price=9207.700000, volume=135
[3298] trade: price=9207.700000, volume=51
[3299] trade: price=9207.700000, volume=124
[3300] trade: price=9207.700000, volume=138
[3301] trade: price=9207.700000, volume=52
[3302] trade: price=9048.970000, volume=82
[3303] trade: price=9048.970000, volume=225
[3304] trade: price=9018.200000, volume=16
[3305] trade: price=9018.200000, volume=39
[3306] trade: price=8923.100000, volume=76
[3307] trade: price=9204.220000, volume=318
[3308] trade: price=9207.700000, volume=3
